% GPS_time week, GPS_time sec, az[rad], age[s]
2312, 127564.850, 4.972735521067303, 10.0
2312, 127564.900, 4.97387935793414, 10.1
2312, 127564.950, 4.973258950179379, 10.2
2312, 127565.000, 4.970996083181418, 10.3
2312, 127565.050, 4.965488247344744, 10.5
2312, 127565.100, 4.960408607249184, 10.6
2312, 127565.150, 4.95508193320639, 10.7
2312, 127565.200, 4.9512161969434105, 10.8
2312, 127565.250, 4.948956605550431, 11.0
2312, 127565.300, 4.9498415926285775, 11.1
2312, 127565.350, 4.951298367112509, 11.2
2312, 127565.400, 4.952807220456431, 11.4
2312, 127565.450, 4.954317893737269, 11.5
2312, 127565.500, 4.955531435512815, 11.7
2312, 127565.550, 4.957597454602788, 11.8
2312, 127565.600, 4.961462304439563, 11.9
2312, 127565.650, 4.9665495090970415, 12.1
2312, 127565.700, 4.969872173426191, 12.2
2312, 127565.750, 4.973101496878451, 12.4
2312, 127565.800, 4.972875099467034, 12.6
2312, 127565.850, 4.97240427727969, 12.7
2312, 127565.900, 4.972018609792947, 19.7
2312, 127565.950, 4.971432417345295, 19.8
2312, 127566.000, 4.968857420644171, 14.5
2312, 127566.050, 4.966141368265436, 14.6
2312, 127566.100, 4.965219016795524, 14.7
2312, 127566.150, 4.96509731380279, 15.3
2312, 127566.200, 4.96496987652969, 15.4
2312, 127566.250, 4.963767519431572, 15.9
2312, 127566.300, 4.960584470264022, 16.0
2312, 127566.350, 4.958493795043024, 16.0
2312, 127566.400, 4.959689104852583, 16.1
2312, 127566.450, 4.959398191276909, 16.1
2312, 127566.500, 4.96070235395168, 16.1
2312, 127566.550, 4.961383126884938, 16.1
2312, 127566.600, 4.963444119290157, 16.1
2312, 127566.650, 4.9663322443740485, 17.4
2312, 127566.700, 4.967927998590123, 17.9
2312, 127566.750, 4.965246452017987, 3.3
2312, 127566.800, 4.961972262130907, 4.1
2312, 127566.850, 4.958739352871627, 4.5
2312, 127566.900, 4.9567399701701405, 4.9
2312, 127566.950, 4.953395354425151, 5.3
2312, 127567.000, 4.949058099846624, 5.7
2312, 127567.050, 4.941515763792582, 3.1
2312, 127567.100, 4.937267293906261, 3.4
2312, 127567.150, 4.933157003923089, 3.8
2312, 127567.200, 4.932340480736289, 4.0
2312, 127567.250, 4.931254091737186, 4.1
2312, 127567.300, 4.9290265614370705, 4.1
2312, 127567.350, 4.927793060523762, 4.1
2312, 127567.400, 4.925410012485565, 4.1
2312, 127567.450, 4.922005141316017, 4.2
2312, 127567.500, 4.921721052616412, 4.2
2312, 127567.550, 4.922748152766278, 4.2
2312, 127567.600, 4.920445117175715, 3.4
2312, 127567.650, 4.9203280205561315, 3.4
2312, 127567.700, 4.915840793751175, 3.4
2312, 127567.750, 4.9140626287886, 3.5
2312, 127567.800, 4.913506838323142, 3.5
2312, 127567.850, 4.912950383134762, 3.5
2312, 127567.900, 4.910193751178583, 3.0
2312, 127567.950, 4.9125754383580436, 3.1
2312, 127568.000, 4.917567498561894, 3.1
2312, 127568.050, 4.921775535963953, 3.2
2312, 127568.100, 4.924014334572071, 3.2
2312, 127568.150, 4.924698777151622, 3.2
2312, 127568.200, 4.924791813719743, 3.3
2312, 127568.250, 4.92508880191269, 3.3
2312, 127568.300, 4.925542841261311, 3.3
2312, 127568.350, 4.926614836673366, 3.4
2312, 127568.400, 4.92364149857903, 3.4
2312, 127568.450, 4.922533150550091, 3.6
2312, 127568.500, 4.916179054019677, 3.6
2312, 127568.550, 4.924624811373203, 2.1
2312, 127568.600, 4.923408900988607, 2.1
2312, 127568.650, 4.919821161732238, 1.3
2312, 127568.700, 4.916990029513477, 1.6
2312, 127568.750, 4.913116794406839, 1.3
2312, 127568.800, 4.9126217585285925, 1.5
2312, 127568.850, 4.912916386792251, 2.6
