% GPS_time week, GPS_time sec, az[rad], age[s]
2314, 304432.700, 5.100936910419993, 6.9
2314, 304432.750, 5.100952666824913, 6.9
2314, 304432.800, 5.101509670525581, 6.9
2314, 304432.850, 5.101908363085474, 6.9
2314, 304432.900, 5.102082045567735, 6.9
2314, 304432.950, 5.101280357012358, 7.0
2314, 304433.000, 5.101126485472841, 7.0
2314, 304433.050, 5.101454076117267, 7.0
2314, 304433.100, 5.1013672196570425, 7.0
2314, 304433.150, 5.1011976853989385, 7.0
2314, 304433.200, 5.101681157631479, 7.0
2314, 304433.250, 5.102719529225059, 7.1
2314, 304433.300, 5.102612103710971, 7.1
2314, 304433.350, 5.103323473546242, 7.1
2314, 304433.400, 5.103200669531274, 3.4
2314, 304433.450, 5.102555964344526, 3.4
2314, 304433.500, 5.1025356330894605, 3.4
2314, 304433.550, 5.102709579077423, 3.4
2314, 304433.600, 5.101732474844598, 3.5
2314, 304433.650, 5.10213639904979, 3.5
2314, 304433.700, 5.103277603170502, 3.5
2314, 304433.750, 5.103441718490906, 3.6
2314, 304433.800, 5.10358976313592, 3.6
2314, 304433.850, 5.102985797146673, 3.6
2314, 304433.900, 5.103818926134821, 3.7
2314, 304433.950, 5.1047470675595354, 3.7
2314, 304434.000, 5.105054452080095, 3.7
2314, 304434.050, 5.105122489819541, 3.8
2314, 304434.100, 5.107144154463002, 3.8
2314, 304434.150, 5.109221074907543, 3.8
2314, 304434.200, 5.1111876916576175, 3.8
2314, 304434.250, 5.112196708399807, 3.9
2314, 304434.300, 5.111268765979268, 3.9
2314, 304434.350, 5.11114662544611, 3.9
2314, 304434.400, 5.110970158956379, 4.0
2314, 304434.450, 5.109905512700493, 4.0
2314, 304434.500, 5.106444617083195, 4.0
2314, 304434.550, 5.103701654900122, 4.1
2314, 304434.600, 5.101385168298315, 4.1
2314, 304434.650, 5.0995090176808535, 4.1
2314, 304434.700, 5.097775966289163, 4.1
2314, 304434.750, 5.096384874739131, 4.2
2314, 304434.800, 5.095889360526935, 4.2
2314, 304434.850, 5.096014638732386, 4.2
2314, 304434.900, 5.095067618062082, 4.2
2314, 304434.950, 5.094499219189845, 4.3
2314, 304435.000, 5.092981647708079, 4.3
2314, 304435.050, 5.091203545417841, 4.3
2314, 304435.100, 5.090389097080466, 4.4
